asin,ISBN10,title,brand,availability,discount,initial_price,final_price,currency,rating,reviews_count,categories,best_sellers_rank,timestamp,url
1558580093,1558580093,The Rainbow Fish,Marcus PfisterJ Alison James,In Stock.,4.96,18.95,13.99,USD,4.8 out of 5 stars,12685,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]","[{""category"":""Books / Christian Books & Bibles"",""rank"":45},{""category"":""Books / Children's Books / Religions"",""rank"":14},{""category"":""Books / Religion & Spirituality"",""rank"":98},{""category"":""Books / Christian Books & Bibles / Children's & Teens"",""rank"":16},{""category"":""Books / Children's Books / Religions / Christianity"",""rank"":13},{""category"":""Books / Children's Books / Animals"",""rank"":91},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Family Life"",""rank"":43},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Family Life / Values"",""rank"":3},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life"",""rank"":73},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Friendship"",""rank"":41}]",2021-12-22T00:07:56.843Z,https://www.amazon.com/dp/1558580093
1558585362,1558585362,"Rainbow Fish Board Book, The",Marcus Pfister,In Stock.,4.01,9.95,5.94,USD,4.8 out of 5 stars,12685,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]","[{""category"":""Books / Children's Books / Growing Up & Facts of Life / Family Life / Values"",""rank"":10}]",2021-12-21T23:51:46.277Z,https://www.amazon.com/dp/1558585362
1568585985,1568585985,Stamped from the Beginning: The Definitive History of Racist Ideas in America (National Book Award Winner),Ibram X. Kendi,In Stock.,9.85,19.99,10.14,USD,4.8 out of 5 stars,10918,"[""Books"",""History"",""Americas""]","[{""category"":""Books / History / Historical Study & Educational Resources"",""rank"":43},{""category"":""Books / Biographies & Memoirs / Community & Culture / Black & African American"",""rank"":43},{""category"":""Books / Politics & Social Sciences / Sociology"",""rank"":78},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations"",""rank"":21},{""category"":""Books / History / United States / Black & African Americans"",""rank"":14},{""category"":""Books / Biographies & Memoirs / Historical"",""rank"":95},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations / Discrimination & Racism"",""rank"":23}]",2021-12-21T23:52:00.171Z,https://www.amazon.com/dp/1568585985
1572245379,1572245379,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,In Stock.,4.5,18.95,14.45,USD,4.7 out of 5 stars,20224,"[""Books"",""Health, Fitness & Dieting"",""Alternative Medicine""]","[{""category"":""Books / Health, Fitness & Dieting"",""rank"":49},{""category"":""Books / Religion & Spirituality"",""rank"":45},{""category"":""Books / Science & Math"",""rank"":27},{""category"":""Books / Religion & Spirituality / New Age & Spirituality"",""rank"":12},{""category"":""Books / Science & Math / Behavioral Sciences"",""rank"":5},{""category"":""Books / Self-Help"",""rank"":72},{""category"":""Books / Self-Help / Personal Transformation"",""rank"":24},{""category"":""Books / Self-Help / Spiritual"",""rank"":6},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine"",""rank"":6},{""category"":""Books / Health, Fitness & Dieting / Mental Health"",""rank"":24},{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling"",""rank"":22},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine / Meditation"",""rank"":2},{""category"":""Books / Health, Fitness & Dieting / Mental Health / Emotions"",""rank"":3},{""category"":""Books / Science & Math / Behavioral Sciences / Cognitive Psychology"",""rank"":3}]",2021-12-21T23:51:53.442Z,https://www.amazon.com/dp/1572245379
160459201X,160459201X,The Power of Your Subconscious Mind,Joseph Murphy,In Stock.,,,5.49,USD,4.6 out of 5 stars,37284,"[""Books"",""Health, Fitness & Dieting"",""Alternative Medicine""]","[{""category"":""Books / Self-Help / Creativity"",""rank"":30},{""category"":""Books / Self-Help / Memory Improvement"",""rank"":5},{""category"":""Books / Self-Help / Self-Esteem"",""rank"":22},{""category"":""Books / Self-Help / Spiritual"",""rank"":21},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine"",""rank"":49},{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling"",""rank"":99},{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling / Psychoanalysis"",""rank"":2},{""category"":""Books / Religion & Spirituality / New Age & Spirituality"",""rank"":94},{""category"":""Books / Religion & Spirituality / New Age & Spirituality / Channeling"",""rank"":5},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine / Meditation"",""rank"":33},{""category"":""Books / Religion & Spirituality / New Age & Spirituality / New Thought"",""rank"":10},{""category"":""Books / Politics & Social Sciences / Philosophy"",""rank"":54},{""category"":""Books / Politics & Social Sciences / Philosophy / Consciousness & Thought"",""rank"":6},{""category"":""Books / Self-Help / Success"",""rank"":68}]",2021-12-21T23:51:51.814Z,https://www.amazon.com/dp/160459201X
1591842808,1591842808,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,In Stock.,11.81,28.0,16.19,USD,4.6 out of 5 stars,19330,"[""Books"",""Business & Money"",""Business Culture""]","[{""category"":""Books / Business & Money / Processes & Infrastructure"",""rank"":60},{""category"":""Books / Business & Money / Business Culture / Motivation & Self-Improvement"",""rank"":99},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":59}]",2021-12-21T23:51:52.608Z,https://www.amazon.com/dp/1591842808
1589255518,1589255518,I Love You to the Moon and Back,Amelia Hepworth,In Stock.,3.71,7.99,4.28,USD,4.9 out of 5 stars,45204,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]","[{""category"":""Books"",""rank"":41},{""category"":""Books / Children's Books"",""rank"":12},{""category"":""Books / Children's Books / Growing Up & Facts of Life"",""rank"":3},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Family Life"",""rank"":2},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life"",""rank"":2},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Emotions & Feelings"",""rank"":1}]",2021-12-21T23:51:51.589Z,https://www.amazon.com/dp/1589255518
1591846447,9781591846444,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,In Stock.,1.6,16.0,14.4,USD,4.6 out of 5 stars,19330,"[""Books"",""Business & Money"",""Industries""]","[{""category"":""Books / Business & Money"",""rank"":48},{""category"":""Books / Computers & Technology"",""rank"":9},{""category"":""Books / Business & Money / Business Development & Entrepreneurship"",""rank"":2},{""category"":""Books / Business & Money / Management & Leadership"",""rank"":17},{""category"":""Books / Computers & Technology / Business Technology"",""rank"":1},{""category"":""Books / Business & Money / Management & Leadership / Leadership & Motivation"",""rank"":10},{""category"":""Books / Business & Money / Industries / Computers & Technology"",""rank"":1},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":2}]",2021-12-21T23:59:05.954Z,https://www.amazon.com/dp/1591846447
158947323X,158947323X,"School Zone - Addition & Subtraction Workbook - 64 Pages, Ages 6 to 8, 1st & 2nd Grade Math, Place Value, Regrouping, Fact Tables, and More (School Zone I Know It!® Workbook Series)",School Zone,In Stock.,,,3.57,USD,4.7 out of 5 stars,12014,"[""Books"",""Children's Books"",""Education & Reference""]","[{""category"":""Books / Children's Books / Education & Reference"",""rank"":63},{""category"":""Books / Children's Books / Education & Reference / Math"",""rank"":1},{""category"":""Books / Children's Books / Education & Reference / Math / Arithmetic"",""rank"":1}]",2021-12-21T23:59:09.384Z,https://www.amazon.com/dp/158947323X
1589474783,1589474783,"School Zone - Numbers 0-25 Flash Cards - Ages 4 to 6, Preschool, Kindergarten, Math, Addition, Subtraction, Numerical Order, Counting, and More","by School Zone (Author), Joan Hoffman (Author)",In Stock.,,,2.67,USD,4.8 out of 5 stars,13106,"[""Books"",""Children's Books"",""Activities, Crafts & Games""]","[{""category"":""Books / Children's Books / Education & Reference / Math"",""rank"":9},{""category"":""Books / Children's Books / Activities, Crafts & Games / Games / Card Games"",""rank"":2}]",2021-12-21T23:52:01.205Z,https://www.amazon.com/dp/1589474783
1601429185,1601429185,When God Made You,Matthew Paul Turner,In Stock.,3.66,11.99,8.33,USD,4.9 out of 5 stars,16525,"[""Books"",""Children's Books"",""Literature & Fiction""]","[{""category"":""Books / Christian Books & Bibles"",""rank"":31},{""category"":""Books / Children's Books / Religions"",""rank"":11},{""category"":""Books / Religion & Spirituality"",""rank"":69},{""category"":""Books / Christian Books & Bibles / Children's & Teens"",""rank"":11},{""category"":""Books / Children's Books / Religions / Christianity"",""rank"":10},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction"",""rank"":8},{""category"":""Books / Children's Books / Literature & Fiction"",""rank"":60},{""category"":""Books / Children's Books / Growing Up & Facts of Life"",""rank"":68},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life"",""rank"":47},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction / Christian"",""rank"":8},{""category"":""Books / Children's Books / Religions / Christianity / First Communion"",""rank"":2},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction / Christian / Family"",""rank"":2},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction / Christian / Social Issues"",""rank"":2},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Self-Esteem & Self-Respect"",""rank"":9}]",2021-12-21T23:51:51.983Z,https://www.amazon.com/dp/1601429185
1601429649,1601429649,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,In Stock.,9.99,23.99,14.0,USD,4.7 out of 5 stars,18506,"[""Books"",""Christian Books & Bibles"",""Christian Living""]","[{""category"":""Books / Christian Books & Bibles"",""rank"":69},{""category"":""Books / Christian Books & Bibles / Christian Living"",""rank"":36},{""category"":""Books / Self-Help / Motivational"",""rank"":39},{""category"":""Books / Christian Books & Bibles / Christian Living / Inspirational"",""rank"":13},{""category"":""Books / Christian Books & Bibles / Christian Living / Personal Growth"",""rank"":8},{""category"":""Books / Christian Books & Bibles / Christian Living / Self Help"",""rank"":11},{""category"":""Books / Christian Books & Bibles / Christian Living / Women's Issues"",""rank"":8}]",2021-12-21T23:59:00.944Z,https://www.amazon.com/dp/1601429649
1594200092,1594200092,Alexander Hamilton,Ron Chernow,In Stock.,19.01,37.0,17.99,USD,4.8 out of 5 stars,17551,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]","[{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military"",""rank"":40},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Presidents & Heads of State"",""rank"":21},{""category"":""Books / Biographies & Memoirs / Historical"",""rank"":77},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military / American Revolution"",""rank"":5}]",2021-12-21T23:51:53.826Z,https://www.amazon.com/dp/1594200092
1577311523,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,In Stock.,10.03,26.95,16.92,USD,4.7 out of 5 stars,33886,"[""Books"",""Self-Help"",""Motivational""]","[{""category"":""Books / Self-Help / Self-Esteem"",""rank"":58}]",2021-12-21T23:59:04.572Z,https://www.amazon.com/dp/1577311523
1580627560,1580627560,Why Men Love Bitches: From Doormat to Dreamgirl―A Woman's Guide to Holding Her Own in a Relationship,Sherry Argov,In Stock.,9.56,15.95,6.39,USD,4.7 out of 5 stars,12714,"[""Books"",""Self-Help"",""Relationships""]","[{""category"":""Books / Parenting & Relationships"",""rank"":54},{""category"":""Books / Self-Help / Relationships"",""rank"":28},{""category"":""Books / Health, Fitness & Dieting / Mental Health"",""rank"":49},{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling"",""rank"":31},{""category"":""Books / Self-Help / Relationships / Dating"",""rank"":2},{""category"":""Books / Self-Help / Relationships / Interpersonal Relations"",""rank"":9},{""category"":""Books / Self-Help / Relationships / Love & Romance"",""rank"":10},{""category"":""Books / Self-Help / Relationships / Mate Seeking"",""rank"":1}]",2021-12-21T23:51:50.487Z,https://www.amazon.com/dp/1580627560
159448385X,159448385X,A Thousand Splendid Suns,Khaled Hosseini,In Stock.,7.04,17.0,9.96,USD,4.7 out of 5 stars,17851,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Literature & Fiction / Genre Fiction / War"",""rank"":5},{""category"":""Books / Literature & Fiction / Literary"",""rank"":94},{""category"":""Books / Literature & Fiction / United States"",""rank"":84},{""category"":""Books / Literature & Fiction / Genre Fiction / Family Life"",""rank"":70}]",2021-12-21T23:57:16.248Z,https://www.amazon.com/dp/159448385X
1577314808,1577314808,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,In Stock.,9.49,17.0,7.51,USD,4.7 out of 5 stars,33886,"[""Books"",""Health, Fitness & Dieting"",""Alternative Medicine""]","[{""category"":""Books / Health, Fitness & Dieting"",""rank"":40},{""category"":""Books / Reference"",""rank"":40},{""category"":""Books / Religion & Spirituality"",""rank"":30},{""category"":""Books / Religion & Spirituality / New Age & Spirituality"",""rank"":8},{""category"":""Books / Self-Help"",""rank"":54},{""category"":""Books / Self-Help / Personal Transformation"",""rank"":18},{""category"":""Books / Self-Help / Spiritual"",""rank"":3},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine"",""rank"":4},{""category"":""Books / Health, Fitness & Dieting / Alternative Medicine / Meditation"",""rank"":1}]",2021-12-22T00:08:03.484Z,https://www.amazon.com/dp/1577314808
1585424331,1585424331,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),Napoleon Hill,In Stock.,2.51,10.0,7.49,USD,4.7 out of 5 stars,57412,"[""Books"",""Business & Money"",""Personal Finance""]","[{""category"":""Books / Business & Money"",""rank"":24},{""category"":""Books / Business & Money / Business Development & Entrepreneurship"",""rank"":1},{""category"":""Books / Business & Money / Personal Finance"",""rank"":6},{""category"":""Books / Self-Help"",""rank"":70},{""category"":""Books / Self-Help / Motivational"",""rank"":14},{""category"":""Books / Self-Help / Personal Transformation"",""rank"":21},{""category"":""Books / Self-Help / Success"",""rank"":14},{""category"":""Books / Business & Money / Personal Finance / Budgeting & Money Management"",""rank"":2},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":1}]",2021-12-21T23:59:08.913Z,https://www.amazon.com/dp/1585424331
159463193X,9781594631931,The Kite Runner,Khaled Hosseini,In Stock.,6.5,17.0,10.5,USD,4.7 out of 5 stars,20931,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Literature & Fiction / Historical Fiction / Cultural Heritage"",""rank"":14},{""category"":""Books / Literature & Fiction / Genre Fiction / Family Saga"",""rank"":21},{""category"":""Books / Literature & Fiction / United States / Asian American"",""rank"":6}]",2021-12-21T23:59:02.858Z,https://www.amazon.com/dp/159463193X
1578563232,1578563232,God Gave Us You,Lisa Tawn BergrenLaura J. Bryant,In Stock.,1.1,10.99,9.89,USD,4.9 out of 5 stars,18171,"[""Books"",""Children's Books"",""Literature & Fiction""]","[{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction"",""rank"":39},{""category"":""Books / Christian Books & Bibles / Children's & Teens"",""rank"":70},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction / Christian"",""rank"":36},{""category"":""Books / Children's Books / Religions / Christianity"",""rank"":62},{""category"":""Books / Children's Books / Literature & Fiction / Religious Fiction / Christian / Family"",""rank"":4},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Family Life / Sleep"",""rank"":31},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Emotions & Feelings"",""rank"":66}]",2021-12-21T23:59:03.630Z,https://www.amazon.com/dp/1578563232
1594634718,1594634718,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,,11.65,26.0,14.35,USD,4.6 out of 5 stars,10152,"[""Books"",""Business & Money"",""Business Culture""]","[{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling / Creativity & Genius"",""rank"":71}]",2021-12-22T00:07:55.683Z,https://www.amazon.com/dp/1594634718
1594634726,1594634726,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,In Stock.,7.62,17.0,9.38,USD,4.6 out of 5 stars,10152,"[""Books"",""Business & Money"",""Business Culture""]","[{""category"":""Books / Business & Money / Business Culture"",""rank"":45},{""category"":""Books / Self-Help / Creativity"",""rank"":33},{""category"":""Books / Business & Money / Management & Leadership"",""rank"":87},{""category"":""Books / Business & Money / Management & Leadership / Motivational"",""rank"":36},{""category"":""Books / Business & Money / Business Culture / Motivation & Self-Improvement"",""rank"":37},{""category"":""Books / Health, Fitness & Dieting / Psychology & Counseling / Creativity & Genius"",""rank"":9}]",2021-12-21T23:59:10.688Z,https://www.amazon.com/dp/1594634726
